launch_service_provider,mission,name,net,pad,rocket,status
Khrunichev State Research and Production Space Center,Integral,Proton-K/17S40 | Integral,10/17/2002 4:41 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1K,Proton-K/DM-2M | Astra 1K,11/25/2002 11:04 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Failure
Khrunichev State Research and Production Space Center,Uragan 80 to 82,Proton-K/DM-2M | Uragan 80 to 82,12/25/2002 7:37 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Nimiq 2,Proton-M Briz-M | Nimiq 2,12/29/2002 11:16 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 6,Proton | US-KMO 6,04/24/2003 4:23 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,AMC 9,Proton-K/Briz-M | AMC 9,06/06/2003 10:15 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Yamal-202,Proton-K/DM-2M | Yamal-202,11/24/2003 6:22 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Gruzomaket,Strela | Gruzomaket,12/05/2003 6 a.m.,"175/59 | Baikonur Cosmodrome, Republic of Kazakhstan",Strela,Launch Successful
Khrunichev State Research and Production Space Center,"Uragan 83, 84 & Uragan-M 2","Proton-K/Briz-M | Uragan 83, 84 & Uragan-M 2",12/10/2003 5:42 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-22,Proton-K/DM-2M | Ekspress AM-22,12/28/2003 11 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Eutelsat W3A,Proton-M | Eutelsat W3A,03/15/2004 11:06 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 7,Proton | Raduga-1 7,03/27/2004 3:30 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-11,Proton-K/DM-2M | Ekspress AM-11,04/26/2004 8:37 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,INTELSAT 10-02,Proton-M Briz-M | INTELSAT 10-02,06/16/2004 10:27 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Amazonas-1,Proton-M Briz-M | Amazonas-1,08/04/2004 10:32 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,AMC 15,Proton-M Briz-M | AMC 15,10/14/2004 9:23 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-1,Proton-K/DM-2M | Ekspress AM-1,10/29/2004 10:11 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,"Uragan 85, 86 & Uragan-M 3","Proton | Uragan 85, 86 & Uragan-M 3",12/26/2004 1:53 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,AMC 12,Proton-M Briz-M | AMC 12,02/03/2005 2:27 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-2,Proton-K/DM-2M | Ekspress AM-2,03/29/2005 9:31 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,DirecTV-8,Proton-M Briz-M | DirecTV-8,05/22/2005 5:59 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-3,Proton | Ekspress AM-3,06/24/2005 7:41 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Anik F1R,Proton-M Briz-M | Anik F1R,09/08/2005 9:53 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,"Uragan 87, Uragan-M 4 & 5","Proton | Uragan 87, Uragan-M 4 & 5",12/25/2005 5:07 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,AMC 23,Proton-M Briz-M | AMC 23,12/29/2005 2:28 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Arabsat 4A,Proton-M Briz-M | Arabsat 4A,02/28/2006 8:10 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Failure
Khrunichev State Research and Production Space Center,Kazsat,Proton-K/DM-2M | Kazsat,06/17/2006 10:44 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Hot Bird 8,Proton-M Briz-M | Hot Bird 8,08/04/2006 9:48 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Badr 4,Proton-M Briz-M | Badr 4,11/08/2006 8:01 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Measat 3,Proton-M Briz-M | Measat 3,12/11/2006 11:28 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan-M 6 to 8,Proton | Uragan-M 6 to 8,12/25/2006 8:18 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Anik F3,Proton-M Briz-M | Anik F3,04/09/2007 10:54 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,DirecTV 10,Proton-M | DirecTV 10,07/07/2007 1:16 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,JCSAT 11,Proton-M Briz-M | JCSAT 11,09/05/2007 10:43 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Failure
Khrunichev State Research and Production Space Center,Uragan-M 9 to 11,Proton | Uragan-M 9 to 11,10/26/2007 7:35 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Sirius 4,Proton-M Briz-M | Sirius 4,11/17/2007 10:39 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1M,Proton-M Briz-M | Raduga-1M,12/09/2007 12:16 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan-M 12 to 14,Proton-M | Uragan-M 12 to 14,12/25/2007 7:32 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-33,Proton-M Briz-M | Ekspress AM-33,01/28/2008 12:18 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Thor 5,Proton-M Briz-M | Thor 5,02/11/2008 11:34 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,AMC 14,Proton-M Briz-M | AMC 14,03/14/2008 11:18 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Failure
Khrunichev State Research and Production Space Center,US-KMO 7,Proton | US-KMO 7,06/26/2008 11:59 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Inmarsat 4 F3,Proton-M Briz-M | Inmarsat 4 F3,08/18/2008 10:43 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Nimiq 4,Proton-M Briz-M | Nimiq 4,09/19/2008 9:48 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan-M 15 to 17,Proton-M | Uragan-M 15 to 17,09/25/2008 8:49 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1M,Delta II | Astra 1M,11/05/2008 8:44 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Delta II,Launch Successful
Khrunichev State Research and Production Space Center,Ciel 2,Proton-M | Ciel 2,12/10/2008 1:43 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan-M 18 to 20,Proton-M | Uragan-M 18 to 20,12/25/2008 10:43 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress AM-44 & MD-1,Proton-M | Ekspress AM-44 & MD-1,02/11/2009 12:03 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 8,Proton | Raduga-1 8,02/28/2009 4:10 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Eutelsat W2A,Proton-M | Eutelsat W2A,04/03/2009 4:24 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Sirius FM-5,Proton-M | Sirius FM-5,06/30/2009 7:10 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Asiasat 5,Proton-M | Asiasat 5,08/11/2009 7:47 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Nimiq 5,Proton-M | Nimiq 5,09/17/2009 7:19 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Eutelsat W7,Proton-M | Eutelsat W7,11/24/2009 2:19 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan-M 21 to 23,Proton-M | Uragan-M 21 to 23,12/14/2009 10:38 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,DirecTV 12,Proton-M | DirecTV 12,12/29/2009 12:22 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-M / Briz-M Enhanced | Globus-1M #12L (Raduga-1M 2),01/28/2010 12:18 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,"3 x Glonass-M (Kosmos 2459, Kosmos 2460, Kosmos 2461)","Proton-M/DM-2 Enhanced | 3 x Glonass-M (Kosmos 2459, Kosmos 2460, Kosmos 2461)",03/01/2010 9:19 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,"3 x Glonass-M (Kosmos 2464, Kosmos 2465, Kosmos 2466)","Proton-M/DM-2 Enhanced | 3 x Glonass-M (Kosmos 2464, Kosmos 2465, Kosmos 2466)",09/02/2010 12:53 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,"3 x Glonass-M (Kosmos 2470, Kosmos 2471, Kosmos 2472)","Proton-M Blok-DM-03 | 3 x Glonass-M (Kosmos 2470, Kosmos 2471, Kosmos 2472)",12/05/2010 10:25 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Failure
Khrunichev State Research and Production Space Center,—,Proton-M / Briz-M Enhanced | Ekspress AM-4,08/17/2011 9:25 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Failure
Khrunichev State Research and Production Space Center,—,Proton-M Briz-M | Garpun #1 (Kosmos 2473),09/20/2011 10:47 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,"3 x Glonass-M (Kosmos 2475, Kosmos 2476, Kosmos 2477)","Proton-M Briz-M | 3 x Glonass-M (Kosmos 2475, Kosmos 2476, Kosmos 2477)",11/04/2011 12:51 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-M / Briz-M Enhanced | Luch 5A & Amos-5,12/11/2011 11:17 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-K/DM-2 | US-KMO (Kosmos-2479),03/30/2012 5:49 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-M / Briz-M Enhanced | Telkom-3 & Ekspress MD2,08/06/2012 7:31 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Failure
Khrunichev State Research and Production Space Center,—,Proton-M / Briz-M Enhanced | Luch 5B & Yamal-300K,11/02/2012 5:55 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Khrunichev State Research and Production Space Center,—,Strela | Kondor No.202 (Kosmos-2487),06/27/2013 4:53 p.m.,"175/59 | Baikonur Cosmodrome, Republic of Kazakhstan",Strela,Launch Successful
Khrunichev State Research and Production Space Center,—,"Proton-M/Blok DM-03 | Uragan-M No.48, 49 & 50",07/02/2013 2:38 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Failure
Khrunichev State Research and Production Space Center,—,Proton-M Briz-M | Raduga-1M 3,11/11/2013 11:46 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-M Briz-M | Ekspress AM-5,12/26/2013 10:49 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,Express AT1 & AT2,Proton-M Briz-M | Ekspress-AT1 & Ekspress-AT2,03/15/2014 11:08 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
